HSPF_BLOCK,HSPF_TABLE,PARAMETER_NAME,HSPF_SECTION,TYPE,START,STOP,WIDTH,PROTECT,UCODE,DEFAULT_TEXT,DEFAULT_METR,MIN_METR,MAX_METR,DEFAULT_ENGL,MIN_ENGL,MAX_ENGL,VALID,HELP
BMPRAC,PH-FLAG,PHFFG1,,int,10,15,5,CORRECT,,,0,0,999,0,0,999,,"*** Value of 0 indicates that the BMP removal factor for total inorganic
*** carbon is constant, given in PH-FRAC. A value greater than 0 indicates
*** the index number of the MONTH-DATA block to be used to specify the
*** monthly removal factors."
BMPRAC,PH-FLAG,PHFFG2,,int,15,20,5,CORRECT,,,0,0,999,0,0,999,,"*** Value of 0 indicates that the BMP removal factor for dissolved carbon
*** dioxide is constant, given in PH-FRAC. A value greater than 0 indicates
*** the index number of the MONTH-DATA block to be used to specify the
*** monthly removal factors."
BMPRAC,PH-FRAC,OPNID,,int,0,5,5,PROTECTED,,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,PH-FRAC,OPNIDLAST,,int,5,10,5,PROTECTED,,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,PH-FRAC,PHFRC1,,float,10,20,10,CORRECT,,,0,0,1,0,0,1,,*** PHFRC(1) is the BMP removal fraction for total inorganic carbon.
BMPRAC,PH-FRAC,PHFRC2,,float,20,30,10,CORRECT,,,0,0,1,0,0,1,,*** PHFRC(2) is the BMP removal fraction for dissolved carbon dioxide.
BMPRAC,PLANK-FLAG,OPNID,,int,0,5,5,PROTECTED,,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,PLANK-FLAG,OPNIDLAST,,int,5,10,5,PROTECTED,,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,PLANK-FLAG,PLKFFG1,,int,10,15,5,CORRECT,,,0,0,999,0,0,999,,"*** Value of 0 indicates that the BMP removal factor for phytoplankton is
*** constant, given in PLANK-FRAC. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to specify the monthly
*** removal factors."
BMPRAC,PLANK-FLAG,PLKFFG2,,int,15,20,5,CORRECT,,,0,0,999,0,0,999,,"*** Value of 0 indicates that the BMP removal factor for zooplankton is
*** constant, given in PLANK-FRAC. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to specify the monthly
*** removal factors."
BMPRAC,PLANK-FLAG,PLKFFG3,,int,20,25,5,CORRECT,,,0,0,999,0,0,999,,"*** Value of 0 indicates that the BMP removal factor for dead refractory
*** organic nitrogen is constant, given in PLANK-FRAC. A value greater than
*** 0 indicates the index number of the MONTH-DATA block to be used to
*** specify the monthly removal factors."
BMPRAC,PLANK-FLAG,PLKFFG4,,int,25,30,5,CORRECT,,,0,0,999,0,0,999,,"*** Value of 0 indicates that the BMP removal factor for dead refractory
*** organic phosphorus is constant, given in PLANK-FRAC. A value greater
*** than 0 indicates the index number of the MONTH-DATA block to be used to
*** specify the monthly removal factors."
BMPRAC,PLANK-FLAG,PLKFFG5,,int,30,35,5,CORRECT,,,0,0,999,0,0,999,,"*** Value of 0 indicates that the BMP removal factor for dead refractory
*** organic carbon is constant, given in PLANK-FRAC. A value greater than 0
*** indicates the index number of the MONTH-DATA block to be used to specify
*** the monthly removal factors."
BMPRAC,PLANK-FRAC,OPNID,,int,0,5,5,PROTECTED,,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,PLANK-FRAC,OPNIDLAST,,int,5,10,5,PROTECTED,,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,PLANK-FRAC,PLKFRC1,,float,10,20,10,CORRECT,,,0,0,1,0,0,1,,*** PLKFRC(1) is the BMP removal fraction for phytoplankton.
BMPRAC,PLANK-FRAC,PLKFRC2,,float,20,30,10,CORRECT,,,0,0,1,0,0,1,,*** PLKFRC(2) is the BMP removal fraction for zooplankton.
BMPRAC,PLANK-FRAC,PLKFRC3,,float,30,40,10,CORRECT,,,0,0,1,0,0,1,,"*** PLKFRC(3) is the BMP removal fraction for dead refractory organic
*** nitrogen."
BMPRAC,PLANK-FRAC,PLKFRC4,,float,40,50,10,CORRECT,,,0,0,1,0,0,1,,"*** PLKFRC(4) is the BMP removal fraction for dead refractory organic
*** phosphorus."
BMPRAC,PLANK-FRAC,PLKFRC5,,float,50,60,10,CORRECT,,,0,0,1,0,0,1,,"*** PLKFRC(5) is the BMP removal fraction for dead refractory organic
*** carbon."
BMPRAC,PRINT-INFO,OPNID,,int,0,5,5,PROTECTED,,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,PRINT-INFO,OPNIDLAST,,int,5,10,5,PROTECTED,,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,PRINT-INFO,FLOWPR,,int,10,15,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for flow.
BMPRAC,PRINT-INFO,CONSPR,,int,15,20,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for conservatives.
BMPRAC,PRINT-INFO,HEATPR,,int,20,25,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for heat.
BMPRAC,PRINT-INFO,SEDPR,,int,25,30,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for sediment.
BMPRAC,PRINT-INFO,GQPR,,int,30,35,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for general quals.
BMPRAC,PRINT-INFO,OXRXPR,,int,35,40,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for oxygen components.
BMPRAC,PRINT-INFO,NUTPR,,int,40,45,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for nutrients.
BMPRAC,PRINT-INFO,PLNKPR,,int,45,50,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for plankton components.
BMPRAC,PRINT-INFO,PHPR,,int,50,55,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for pH and inorganic carbon.
BMPRAC,PRINT-INFO,PIVL,,int,55,60,5,CORRECT,,,1,1,1440,1,1,1440,,"*** A value need only be supplied for PIVL if one or more sections have a
*** printout level of 2. For those sections, printout will occur every PIVL
*** intervals (that is, every PDELT=PIVL*DELT mins). PIVL must be chosen
*** such that there are an integer no. of PDELT periods in a day."
BMPRAC,PRINT-INFO,PYREND,,int,60,65,5,CORRECT,,,9,1,12,9,1,12,,"*** PYREND is the calendar month which will terminate the year for printout
*** purposes. Thus, the annual summary can reflect the situation over the
*** past water year or the past calendar year, etc."
BMPRAC,SED-FLAG,OPNID,,int,0,5,5,PROTECTED,,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,SED-FLAG,OPNIDLAST,,int,5,10,5,PROTECTED,,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,SED-FLAG,SEDFG1,,int,10,15,5,CORRECT,,,0,0,999,0,0,999,,"*** Value of 0 indicates that the BMP removal factor for sand is constant,
*** given in SED-FRAC. A value greater than 0 indicates the index number of
*** the MONTH-DATA block to be used to specify the monthly removal
*** factors."
BMPRAC,SED-FLAG,SEDFG2,,int,15,20,5,CORRECT,,,0,0,999,0,0,999,,"*** Value of 0 indicates that the BMP removal factor for silt is constant,
*** given in SED-FRAC. A value greater than 0 indicates the index number of
*** the MONTH-DATA block to be used to specify the monthly removal
*** factors."
BMPRAC,SED-FLAG,SEDFG3,,int,20,25,5,CORRECT,,,0,0,999,0,0,999,,"*** Value of 0 indicates that the BMP removal factor for clay is constant,
*** given in SED-FRAC. A value greater than 0 indicates the index number of
*** the MONTH-DATA block to be used to specify the monthly removal
*** factors."
BMPRAC,SED-FRAC,OPNID,,int,0,5,5,PROTECTED,,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,SED-FRAC,OPNIDLAST,,int,5,10,5,PROTECTED,,,,1,,,1,,,*** BMPRAC to which these data apply.
BMPRAC,SED-FRAC,SEDFRC1,,float,10,20,10,CORRECT,,,0,0,1,0,0,1,,*** SEDFRC(1) is the BMP removal fraction for sand.
BMPRAC,SED-FRAC,SEDFRC2,,float,20,30,10,CORRECT,,,0,0,1,0,0,1,,*** SEDFRC(2) is the BMP removal fraction for silt.
BMPRAC,SED-FRAC,SEDFRC3,,float,30,40,10,CORRECT,,,0,0,1,0,0,1,,*** SEDFRC(3) is the BMP removal fraction for clay.
CATEGORY,,TAG,,string,3,5,2,,,,,,,,,,,
CATEGORY,,CATNAM,,string,6,22,16,,,,,,,,,,,
COPY,TIMESERIES,OPNID,,int,0,5,5,PROTECTED,,,,1,,,1,,,*** COPY operations to which these data apply.
COPY,TIMESERIES,OPNIDLAST,,int,5,10,5,PROTECTED,,,,1,,,1,,,*** COPY operations to which these data apply.
COPY,TIMESERIES,NPT,,int,10,15,5,CORRECT,,,0,0,20,0,0,20,,*** NPT is the number of point-valued time series to be copied.
COPY,TIMESERIES,NMN,,int,15,20,5,CORRECT,,,0,0,20,0,0,20,,*** NMN is the number of mean-valued time series to be copied.
DISPLY,DISPLY-INFO1,OPNID,,int,0,5,5,PROTECTED,,,,1,,,1,,,*** DISPLY to which these data apply.
DISPLY,DISPLY-INFO1,OPNIDLAST,,int,5,10,5,PROTECTED,,,,1,,,1,,,*** DISPLY to which these data apply.
DISPLY,DISPLY-INFO1,TITLE,,string,10,38,28,CORRECT,,,,,,,,,,"*** TITLE is the title (up to 28 characters) that will be printed at the top
*** of each page of the display."
DISPLY,DISPLY-INFO1,TRAN,,string,41,45,4,CORRECT,,SUM,,,,,,,"['SUM', 'AVER', 'MAX', 'MIN', 'LAST']","*** TRAN is the ""transformation code"", used to aggregate data from the basic
*** interval (internal time step) to the various display intervals (for both
*** short- and long-span displays). Valid values are: SUM, AVER, MAX, MIN,
*** LAST."
DISPLY,DISPLY-INFO1,PIVL,,int,45,50,5,CORRECT,,,0,0,1440,0,0,1440,,"*** PIVL is the no. of basic time intervals (DELT mins each) to be
*** aggregated to get to the interval of the data printed in a shortspan
*** display. If PIVL=0, a short-span display is not produced."
DISPLY,DISPLY-INFO1,DIGIT1,,int,54,55,1,CORRECT,,,0,0,7,0,0,7,,"*** DIGIT1 is the no. of decimal digits to be used to print data in the
*** short-span display. Valid values are 0 to 7."
DISPLY,DISPLY-INFO1,FILE1,,int,55,60,5,CORRECT,,,6,6,99,6,6,99,,"*** FILE1 is the Fortran unit no. of the file to which a short- span display
*** will be routed."
DISPLY,DISPLY-INFO1,PYRFG,,int,60,65,5,CORRECT,,,0,0,1,0,0,1,,"*** PYRFG: value of 1 means a long-span display (annual summary of daily
*** values) is required; 0 means it is not."
DISPLY,DISPLY-INFO1,DIGIT2,,int,69,70,1,CORRECT,,,0,0,7,0,0,7,,"*** DIGIT2 is the no. of decimal digits to be used to print data in the
*** long-span display. Valid values are 0 to 7."
DISPLY,DISPLY-INFO1,FILE2,,int,70,75,5,CORRECT,,,6,6,99,6,6,99,,"*** FILE2 is the Fortran unit no. of the file to which a long- span display
*** will be routed."
DISPLY,DISPLY-INFO1,PYREND,,int,75,80,5,CORRECT,,,9,1,12,9,1,12,,"*** PYREND is the calendar month which will appear at the right-hand
*** extremity of an annual summary."
DISPLY,DISPLY-INFO2,OPNID,,int,0,5,5,PROTECTED,,,,1,,,1,,,*** DISPLY to which these data apply.
DISPLY,DISPLY-INFO2,OPNIDLAST,,int,5,10,5,PROTECTED,,,,1,,,1,,,*** DISPLY to which these data apply.
DISPLY,DISPLY-INFO2,MULTA,,float,10,20,10,CORRECT,,,1,,,1,,,,"*** A is a parameter to convert data from internal units to display units:
*** Display value = A * (internal value) + B"
DISPLY,DISPLY-INFO2,ADDB,,float,20,30,10,CORRECT,,,0,,,0,,,,"*** B is a parameter to convert data from internal units to display units:
*** Display value = A * (internal value) + B"
DISPLY,DISPLY-INFO2,THRES1,,float,30,40,10,CORRECT,,,0,,,0,,,,"*** THRSH1 is the threshhold value for a short-span display. When the
*** individual values in a row of the display have been aggregated to get
*** the ""row value"" (hour- or day-value, depending on the display interval),
*** if the row-value is greater than THRSH1 the row is printed, else it is
*** omitted."
DISPLY,DISPLY-INFO2,THRES2,,float,40,50,10,CORRECT,,,0,,,0,,,,*** THRSH2 is not presently used.
DURANL,DURATIONS,OPNID,,int,0,5,5,PROTECTED,,,,,,,,,,*** DURANL to which these data apply.
DURANL,DURATIONS,OPNIDLAST,,int,5,10,5,PROTECTED,,,,,,,,,,*** DURANL to which these data apply.
DURANL,DURATIONS,DURAT1,,int,10,15,5,CORRECT,,,1,1,1,1,1,1,,"*** DURAT(*) is an array which contains the NDUR different durations for
*** which the time series will be analyzed (NDUR was specified in Table-type
*** GEN-DURDATA). The durations are expressed in multiples of the internal
*** time step specified in the OPN SEQUENCE Block (Section 4. 3). The
*** analysis algorithm requires that the first duration be 1 time step, but
*** the others can have any value."
DURANL,DURATIONS,DURAT2,,int,15,20,5,CORRECT,,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT3,,int,20,25,5,CORRECT,,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT4,,int,25,30,5,CORRECT,,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT5,,int,30,35,5,CORRECT,,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT6,,int,35,40,5,CORRECT,,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT7,,int,40,45,5,CORRECT,-999,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT8,,int,45,50,5,CORRECT,,,2,2,,2,2,,,
DURANL,DURATIONS,DURAT9,,int,50,55,5,CORRECT,,,2,2,,2,2,,,
DURANL,DURATIONS,DURA10,,int,55,60,5,CORRECT,,,2,2,,2,2,,,
DURANL,GEN-DURDATA,OPNID,,int,0,5,5,PROTECTED,,,,,,,,,,*** DURANL to which these data apply.
DURANL,GEN-DURDATA,OPNIDLAST,,int,5,10,5,PROTECTED,,,,,,,,,,*** DURANL to which these data apply.
DURANL,GEN-DURDATA,TITLE,,string,10,50,40,CORRECT,,,,,,,,,,"*** TITLE is the title which the user gives to the duration analysis
*** operation."
DURANL,GEN-DURDATA,NDUR,,int,50,55,5,CORRECT,,,1,1,10,1,1,10,,"*** NDUR is the no. of durations for which the time series will be
*** analyzed."
DURANL,GEN-DURDATA,NLEV,,int,55,60,5,CORRECT,,,1,1,20,1,1,20,,"*** NLEV is the no. of ""levels"" which will be used in analyzing the time
*** series."
DURANL,GEN-DURDATA,PRFG,,int,60,65,5,CORRECT,,,1,1,7,1,1,7,,"*** PRFG is a flag which governs the quantity of information printed out. A
*** value of 1 results in minimal (basic) output. Increasing the value (up
*** to the maximum of 7) results in increased detail of output."
DURANL,GEN-DURDATA,PUNIT,,int,65,70,5,CORRECT,,,6,1,99,6,1,99,,"*** PUNIT is the Fortran unit no. to which the (printed) output of the
*** duration analysis operation will be routed."
DURANL,GEN-DURDATA,LCNUM,,int,70,75,5,CORRECT,,,0,0,5,0,0,5,,"*** LCNUM indicates the number of lethal concentration curves to be used in
*** the analysis. A zero means no LC analysis is to be performed."
DURANL,GEN-DURDATA,LCOUT,,int,75,80,5,CORRECT,,,0,0,1,0,0,1,,"*** LCOUT is a flag which governs the printout of intermediate lethal event
*** information (1-on)."
DURANL,LCONC,OPNID,,int,0,5,5,PROTECTED,,,,,,,,,,*** DURANL to which these data apply.
DURANL,LCONC,OPNIDLAST,,int,5,10,5,PROTECTED,,,,,,,,,,*** DURANL to which these data apply.
DURANL,LCONC,LCONC1,,float,10,20,10,CORRECT,,,0,,,0,,,,"*** LCONC(1-10) is an array which contains the NDUR different lethal levels
*** which are used in a lethal concentration analysis."
DURANL,LCONC,LCONC2,,float,20,30,10,CORRECT,,,0,,,0,,,,
DURANL,LCONC,LCONC3,,float,30,40,10,CORRECT,,,0,,,0,,,,
DURANL,LCONC,LCONC4,,float,40,50,10,CORRECT,,,0,,,0,,,,
DURANL,LCONC,LCONC5,,float,50,60,10,CORRECT,,,0,,,0,,,,
DURANL,LCONC,LCONC6,,float,60,70,10,CORRECT,,,0,,,0,,,,
DURANL,LCONC,LCONC7,,float,70,80,10,CORRECT,,,0,,,0,,,,
DURANL,LEVELS,OPNID,,int,0,5,5,PROTECTED,,,,,,,,,,*** DURANL to which these data apply.
DURANL,LEVELS,OPNIDLAST,,int,5,10,5,PROTECTED,,,,,,,,,,*** DURANL to which these data apply.
DURANL,LEVELS,LEVEL2,,float,10,15,5,CORRECT,,,0,,,0,,,,"*** LEVEL(2thru21) contains the 20 possible ""levels"" for which the input
*** time series will be analyzed. (LEVEL(1) and LEVEL(22) are reserved for
*** system use and this does not affect the user since he can only specify
*** LEVEL(2thru21)). The actual no. of levels (NLEV) was specified by the
*** user in Table-type GEN-DURDATA."
DURANL,LEVELS,LEVEL3,,float,15,20,5,CORRECT,,,0,,,0,,,,
DURANL,LEVELS,LEVEL4,,float,20,25,5,CORRECT,,,0,,,0,,,,
DURANL,LEVELS,LEVEL5,,float,25,30,5,CORRECT,,,0,,,0,,,,
DURANL,LEVELS,LEVEL6,,float,30,35,5,CORRECT,,,0,,,0,,,,
DURANL,LEVELS,LEVEL7,,float,35,40,5,CORRECT,,,0,,,0,,,,
DURANL,LEVELS,LEVEL8,,float,40,45,5,CORRECT,,,0,,,0,,,,
DURANL,LEVELS,LEVEL9,,float,45,50,5,CORRECT,,,0,,,0,,,,
DURANL,LEVELS,LEVE10,,float,50,55,5,CORRECT,,,0,,,0,,,,
DURANL,LEVELS,LEVE11,,float,55,60,5,CORRECT,,,0,,,0,,,,
DURANL,LEVELS,LEVE12,,float,60,65,5,CORRECT,,,0,,,0,,,,
DURANL,LEVELS,LEVE13,,float,65,70,5,CORRECT,,,0,,,0,,,,
DURANL,LEVELS,LEVE14,,float,70,75,5,CORRECT,,,0,,,0,,,,
DURANL,LEVELS,LEVE15,,float,75,80,5,CORRECT,,,0,,,0,,,,
DURANL,SEASON,OPNID,,int,0,5,5,PROTECTED,,,,,,,,,,*** DURANL to which these data apply.
DURANL,SEASON,OPNIDLAST,,int,5,10,5,PROTECTED,,,,,,,,,,*** DURANL to which these data apply.
DURANL,SEASON,SESON1,,int,14,18,4,CORRECT,,,1,1,,1,1,,,*** Allow this value to default.
DURANL,SEASON,SESON2,,int,19,21,2,CORRECT,,,1,1,12,1,1,12,,"*** SMON is the starting month for the ""analysis season""."
DURANL,SEASON,SESON3,,int,22,24,2,CORRECT,,,1,1,31,1,1,31,,"*** SDAY is the starting day for the ""analysis season""."
DURANL,SEASON,SESON4,,int,25,27,2,CORRECT,,,0,0,23,0,0,23,,"*** SHOUR is the starting hour for the ""analysis season""."
DURANL,SEASON,SESON5,,int,28,30,2,CORRECT,,,0,0,59,0,0,59,,"*** SMIN is the starting minute for the ""analysis season""."
DURANL,SEASON,SESOE1,,int,34,38,4,CORRECT,,,1,1,,1,1,,,*** Allow this value to default.
DURANL,SEASON,SESOE2,,int,39,41,2,CORRECT,,,12,1,12,12,1,12,,"*** EMON is the ending month for the ""analysis season""."
DURANL,SEASON,SESOE3,,int,42,44,2,CORRECT,,,31,1,31,31,1,31,,"*** EDAY is the ending day for the ""analysis season""."
DURANL,SEASON,SESOE4,,int,45,47,2,CORRECT,,,24,0,24,24,0,24,,"*** EHOUR is the ending hour for the ""analysis season"". Default value is 24
*** only if EMIN is zero."
DURANL,SEASON,SESOE5,,int,48,50,2,CORRECT,,,0,0,59,0,0,59,,"*** EMIN is the ending minute for the ""analysis season""."
EXT SOURCES,,SVOL,,string,0,6,6,CORRECT,,,,,,,,,"['WDM', 'WDM1', 'WDM2', 'WDM3', 'WDM4', 'DSS', 'SEQ']",*** External source volume.
EXT SOURCES,,SVOLNO,,int,6,10,4,CORRECT,,,,1,9999,,1,9999,,*** Dataset No. (TVOL = TSS or WDM); or Fortran unit No. (TVOL = SEQ)
EXT SOURCES,,SMEMN,,string,11,15,4,CORRECT,,,,,,,,,,"*** Dataset name (TVOL = TSS); or Dataset TSTYP attribute (TVOL = WDM).
*** SFCLAS is a string indicating the class of format used in the sequential
*** file."
EXT SOURCES,,QLFG,,int,17,19,2,,,,31,0,31,31,0,31,,"*** Quality-of-data flag (SVOL = WDM); specifies the minimum quality WDMS
*** data which will be accepted by HSPF; valid values = 0-31. Identifies an
*** object-time format supplied in the FORMATS Block."
EXT SOURCES,,SSYST,,string,20,24,4,CORRECT,,ENGL,,,,,,,"['ENGL', 'METR']","*** Unit system of data in the source (SVOL = SEQ or WDM); valid values ENGL
*** and METR."
EXT SOURCES,,SGAPST,,string,24,28,4,CORRECT,,,,,,,,,"['ZERO', 'UNDF', 'DEF', '']","*** String indicating how missing ""cards"" in the sequential file, or WDMS
*** data having insufficient 'quality' will be regarded. Used in SVOL=SEQ or
*** WDM."
EXT SOURCES,,MFACTOR,,float,28,38,10,CORRECT,,,1,,,1,,,,"*** The factor by which data from the source will be multiplied before being
*** added to the target."
EXT SOURCES,,TRAN,,string,38,42,4,CORRECT,,,,,,,,,"['SAME', 'AVER', 'DIV', 'INTP', 'LAST', 'MAX', 'MIN', 'SUM', 'DEF', '']","*** String indicating which transformation function to use in transf time
*** series from source to target."
EXT SOURCES,,TVOL,,string,43,49,6,CORRECT,,,,,,,,,"['PERLND', 'IMPLND', 'RCHRES', 'COPY', 'PLTGEN', 'DISPLY', 'DURANL', 'GENER', 'MUTSIN']",*** Operation-type of the target opn.
EXT SOURCES,,TOPFST,,int,50,54,4,CORRECT,,,,1,,,1,,,*** TOPFST is the first target Operation-type No.
EXT SOURCES,,TOPLST,,int,54,58,4,CORRECT,,,,1,,,1,,,*** TOPFST is the first target Operation-type No.
EXT SOURCES,,TGRPN,,string,58,64,6,CORRECT,,,,,,,,,,*** Group to which the target time series belongs.
EXT SOURCES,,TMEMN,,string,65,71,6,CORRECT,,,,,,,,,,"*** Target member name. Default: all members. Refer to Time Series Catalog
*** for more information."
EXT SOURCES,,TMEMSB1,,string,71,73,2,CORRECT,,,,,,,,,,*** Target member name first subscript.
